節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
1841	135.	64.234	17.211	-1.6323e-009
1842	135.	62.49	22.744	-1.6041e-009
1843	135.	60.269	28.104	-1.4071e-009
1844	135.	57.591	33.25	-1.2444e-009
1845	135.	54.474	38.143	-1.0225e-009
1846	135.	50.942	42.745	-5.2702e-010
1847	135.	47.023	47.023	6.1518e-011
1848	135.	42.745	50.942	6.4647e-010
1849	135.	38.143	54.474	1.1329e-009
1850	135.	33.25	57.591	1.3419e-009
1851	135.	28.104	60.269	1.4907e-009
1852	135.	22.744	62.49	1.6754e-009
1853	135.	17.211	64.234	1.6955e-009
1854	135.	11.548	65.49	1.3274e-009
1855	135.	5.7959	66.247	8.2402e-010
1856	135.	3.1416e-013	66.5	8.5616e-011
1857	135.	-5.7959	66.247	-6.6325e-010
1858	135.	-11.548	65.49	-1.1687e-009
1859	135.	-17.211	64.234	-1.5423e-009
1860	135.	-22.744	62.49	-1.529e-009
1861	135.	-28.104	60.269	-1.3533e-009
1862	135.	-33.25	57.591	-1.215e-009
1863	135.	-38.143	54.474	-1.0168e-009
1864	135.	-42.745	50.942	-5.4147e-010
1865	135.	-47.023	47.023	3.3269e-011
1866	135.	-50.942	42.745	6.1201e-010
1867	135.	-54.474	38.143	1.0997e-009
1868	135.	-57.591	33.25	1.3156e-009
1869	135.	-60.269	28.104	1.4743e-009
1870	135.	-62.49	22.744	1.6685e-009
1871	135.	-64.234	17.211	1.6948e-009
1872	135.	-65.49	11.548	1.3265e-009
8883	135.	-66.437	2.9007	4.8117e-010
8884	135.	-65.931	8.68	1.07e-009
8932	135.	-66.437	-2.9007	-3.6077e-010
8934	135.	-65.931	-8.68	-9.5633e-010
8936	135.	-64.924	-14.393	-1.4524e-009
8938	135.	-63.422	-19.997	-1.6602e-009
8940	135.	-61.438	-25.448	-1.5011e-009
8942	135.	-58.986	-30.706	-1.3795e-009
8944	135.	-56.086	-35.73	-1.1766e-009
8946	135.	-52.758	-40.483	-8.7232e-010
8948	135.	-49.029	-44.927	-2.6616e-010
8950	135.	-44.927	-49.029	3.2508e-010
8952	135.	-40.483	-52.758	9.3956e-010
8954	135.	-35.73	-56.086	1.2593e-009
8956	135.	-30.706	-58.986	1.4822e-009
8958	135.	-25.448	-61.438	1.6239e-009
8960	135.	-19.997	-63.422	1.7995e-009
8962	135.	-14.393	-64.924	1.6011e-009
8964	135.	-8.68	-65.931	1.1058e-009
8966	135.	-2.9007	-66.437	4.9969e-010
8968	135.	2.9007	-66.437	-3.5612e-010
8970	135.	8.68	-65.931	-9.5802e-010
8972	135.	14.393	-64.924	-1.4546e-009
8974	135.	19.997	-63.422	-1.6568e-009
8976	135.	25.448	-61.438	-1.4879e-009
8978	135.	30.706	-58.986	-1.3554e-009
8980	135.	35.73	-56.086	-1.1435e-009
8982	135.	40.483	-52.758	-8.3568e-010
8984	135.	44.927	-49.029	-2.3361e-010
8986	135.	49.029	-44.927	3.4526e-010
8988	135.	52.758	-40.483	9.4037e-010
8990	135.	56.086	-35.73	1.2362e-009
8992	135.	58.986	-30.706	1.4337e-009
8994	135.	61.438	-25.448	1.5524e-009
8996	135.	63.422	-19.997	1.711e-009
8998	135.	64.924	-14.393	1.5044e-009
9000	135.	65.931	-8.68	1.0105e-009
9002	135.	66.437	-2.9007	4.1664e-010
9004	135.	66.437	2.9007	-4.2423e-010
9006	135.	65.931	8.68	-1.011e-009
9008	135.	64.924	14.393	-1.489e-009
9010	135.	63.422	19.997	-1.6734e-009
9012	135.	61.438	25.448	-1.4899e-009
9014	135.	58.986	30.706	-1.3475e-009
9016	135.	56.086	35.73	-1.1315e-009
9018	135.	52.758	40.483	-8.2449e-010
9020	135.	49.029	44.927	-2.2636e-010
9022	135.	44.927	49.029	3.4782e-010
9024	135.	40.483	52.758	9.3949e-010
9026	135.	35.73	56.086	1.2352e-009
9028	135.	30.706	58.986	1.4375e-009
9030	135.	25.448	61.438	1.5662e-009
9032	135.	19.997	63.422	1.7394e-009
9034	135.	14.393	64.924	1.55e-009
9036	135.	8.68	65.931	1.0735e-009
9038	135.	2.9007	66.437	4.9586e-010
9040	135.	-2.9007	66.437	-3.3303e-010
9042	135.	-8.68	65.931	-9.1437e-010
9044	135.	-14.393	64.924	-1.3944e-009
9046	135.	-19.997	63.422	-1.5899e-009
9048	135.	-25.448	61.438	-1.4248e-009
9050	135.	-30.706	58.986	-1.3058e-009
9052	135.	-35.73	56.086	-1.1142e-009
9054	135.	-40.483	52.758	-8.2947e-010
9056	135.	-44.927	49.029	-2.4857e-010
9058	135.	-49.029	44.927	3.1549e-010
9060	135.	-52.758	40.483	9.0481e-010
9062	135.	-56.086	35.73	1.2049e-009
9064	135.	-58.986	30.706	1.416e-009
9066	135.	-61.438	25.448	1.5548e-009
9068	135.	-63.422	19.997	1.7362e-009
9070	135.	-64.924	14.393	1.5501e-009
