節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
1863	135.	-38.143	54.474	6.8877
1864	135.	-42.745	50.942	8.3579
1865	135.	-47.023	47.023	8.262
1866	135.	-50.942	42.745	6.618
1867	135.	-54.474	38.143	3.7338
1868	135.	-57.591	33.25	0.14993
1869	135.	-60.269	28.104	-3.462
1870	135.	-62.49	22.744	-6.4252
1871	135.	-64.234	17.211	-8.1844
1872	135.	-65.49	11.548	-8.41
8883	135.	-66.437	2.9007	-5.8626
8884	135.	-65.931	8.68	-7.9234
8932	135.	-66.437	-2.9007	-2.7033
8934	135.	-65.931	-8.68	0.96266
8936	135.	-64.924	-14.393	4.4482
8938	135.	-63.422	-19.997	7.1002
8940	135.	-61.438	-25.448	8.4217
8942	135.	-58.986	-30.706	8.1652
8944	135.	-56.086	-35.73	6.3786
8946	135.	-52.758	-40.483	3.3968
8948	135.	-49.029	-44.927	-0.22158
8950	135.	-44.927	-49.029	-3.7984
8952	135.	-40.483	-52.758	-6.6635
8954	135.	-35.73	-56.086	-8.2799
8956	135.	-30.706	-58.986	-8.3448
8958	135.	-25.448	-61.438	-6.846
8960	135.	-19.997	-63.422	-4.0644
8962	135.	-14.393	-64.924	-0.52119
8964	135.	-8.68	-65.931	3.1197
8966	135.	-2.9007	-66.437	6.176
8968	135.	2.9007	-66.437	8.075
8970	135.	8.68	-65.931	8.4609
8972	135.	14.393	-64.924	7.2613
8974	135.	19.997	-63.422	4.7011
8976	135.	25.448	-61.438	1.26
8978	135.	30.706	-58.986	-2.4173
8980	135.	35.73	-56.086	-5.6415
8982	135.	40.483	-52.758	-7.8087
8984	135.	44.927	-49.029	-8.5126
8986	135.	49.029	-44.927	-7.6214
8988	135.	52.758	-40.483	-5.3021
8990	135.	56.086	-35.73	-1.9892
8992	135.	58.986	-30.706	1.6964
8994	135.	61.438	-25.448	5.0641
8996	135.	63.422	-19.997	7.4829
8998	135.	64.924	-14.393	8.4995
9000	135.	65.931	-8.68	7.9234
9002	135.	66.437	-2.9007	5.8626
9004	135.	66.437	2.9007	2.7033
9006	135.	65.931	8.68	-0.96266
9008	135.	64.924	14.393	-4.4482
9010	135.	63.422	19.997	-7.1002
9012	135.	61.438	25.448	-8.4217
9014	135.	58.986	30.706	-8.1652
9016	135.	56.086	35.73	-6.3786
9018	135.	52.758	40.483	-3.3968
9020	135.	49.029	44.927	0.22158
9022	135.	44.927	49.029	3.7984
9024	135.	40.483	52.758	6.6635
9026	135.	35.73	56.086	8.2799
9028	135.	30.706	58.986	8.3448
9030	135.	25.448	61.438	6.846
9032	135.	19.997	63.422	4.0644
9034	135.	14.393	64.924	0.52119
9036	135.	8.68	65.931	-3.1197
9038	135.	2.9007	66.437	-6.176
9040	135.	-2.9007	66.437	-8.075
9042	135.	-8.68	65.931	-8.4609
9044	135.	-14.393	64.924	-7.2613
9046	135.	-19.997	63.422	-4.7011
9048	135.	-25.448	61.438	-1.26
9050	135.	-30.706	58.986	2.4173
9052	135.	-35.73	56.086	5.6415
9054	135.	-40.483	52.758	7.8087
9056	135.	-44.927	49.029	8.5126
9058	135.	-49.029	44.927	7.6214
9060	135.	-52.758	40.483	5.3021
9062	135.	-56.086	35.73	1.9892
9064	135.	-58.986	30.706	-1.6964
9066	135.	-61.438	25.448	-5.0641
9068	135.	-63.422	19.997	-7.4829
9070	135.	-64.924	14.393	-8.4995
