節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
8962	135.	-14.393	-64.924	12.644
8964	135.	-8.68	-65.931	11.893
8966	135.	-2.9007	-66.437	10.331
8968	135.	2.9007	-66.437	8.0656
8970	135.	8.68	-65.931	5.2501
8972	135.	14.393	-64.924	2.0769
8974	135.	19.997	-63.422	-1.2379
8976	135.	25.448	-61.438	-4.4683
8978	135.	30.706	-58.986	-7.3942
8980	135.	35.73	-56.086	-9.8162
8982	135.	40.483	-52.758	-11.569
8984	135.	44.927	-49.029	-12.534
8986	135.	49.029	-44.927	-12.644
8988	135.	52.758	-40.483	-11.893
8990	135.	56.086	-35.73	-10.331
8992	135.	58.986	-30.706	-8.0656
8994	135.	61.438	-25.448	-5.2501
8996	135.	63.422	-19.997	-2.0769
8998	135.	64.924	-14.393	1.2379
9000	135.	65.931	-8.68	4.4683
9002	135.	66.437	-2.9007	7.3942
9004	135.	66.437	2.9007	9.8162
9006	135.	65.931	8.68	11.569
9008	135.	64.924	14.393	12.534
9010	135.	63.422	19.997	12.644
9012	135.	61.438	25.448	11.893
9014	135.	58.986	30.706	10.331
9016	135.	56.086	35.73	8.0656
9018	135.	52.758	40.483	5.2501
9020	135.	49.029	44.927	2.0769
9022	135.	44.927	49.029	-1.2379
9024	135.	40.483	52.758	-4.4683
9026	135.	35.73	56.086	-7.3942
9028	135.	30.706	58.986	-9.8162
9030	135.	25.448	61.438	-11.569
9032	135.	19.997	63.422	-12.534
9034	135.	14.393	64.924	-12.644
9036	135.	8.68	65.931	-11.893
9038	135.	2.9007	66.437	-10.331
9040	135.	-2.9007	66.437	-8.0656
9042	135.	-8.68	65.931	-5.2501
9044	135.	-14.393	64.924	-2.0769
9046	135.	-19.997	63.422	1.2379
9048	135.	-25.448	61.438	4.4683
9050	135.	-30.706	58.986	7.3942
9052	135.	-35.73	56.086	9.8162
9054	135.	-40.483	52.758	11.569
9056	135.	-44.927	49.029	12.534
9058	135.	-49.029	44.927	12.644
9060	135.	-52.758	40.483	11.893
9062	135.	-56.086	35.73	10.331
9064	135.	-58.986	30.706	8.0656
9066	135.	-61.438	25.448	5.2501
9068	135.	-63.422	19.997	2.0769
9070	135.	-64.924	14.393	-1.2379
