節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
9042	135.	-8.68	65.931	5.1128
9044	135.	-14.393	64.924	7.8367
9046	135.	-19.997	63.422	9.6154
9048	135.	-25.448	61.438	10.234
9050	135.	-30.706	58.986	9.6189
9052	135.	-35.73	56.086	7.8433
9054	135.	-40.483	52.758	5.1216
9056	135.	-44.927	49.029	1.7822
9058	135.	-49.029	44.927	-1.7722
9060	135.	-52.758	40.483	-5.1128
9062	135.	-56.086	35.73	-7.8367
9064	135.	-58.986	30.706	-9.6154
9066	135.	-61.438	25.448	-10.234
9068	135.	-63.422	19.997	-9.6189
9070	135.	-64.924	14.393	-7.8433
