節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
1848	135.	42.745	50.942	-16.668
1849	135.	38.143	54.474	-15.917
1850	135.	33.25	57.591	-14.684
1851	135.	28.104	60.269	-13.004
1852	135.	22.744	62.49	-10.928
1853	135.	17.211	64.234	-8.5213
1854	135.	11.548	65.49	-5.8553
1855	135.	5.7959	66.247	-3.0113
1856	135.	3.1416e-013	66.5	-7.5826e-002
1857	135.	-5.7959	66.247	2.862
1858	135.	-11.548	65.49	5.7128
1859	135.	-17.211	64.234	8.39
1860	135.	-22.744	62.49	10.812
1861	135.	-28.104	60.269	12.906
1862	135.	-33.25	57.591	14.608
1863	135.	-38.143	54.474	15.866
1864	135.	-42.745	50.942	16.641
1865	135.	-47.023	47.023	16.911
1866	135.	-50.942	42.745	16.668
1867	135.	-54.474	38.143	15.917
1868	135.	-57.591	33.25	14.684
1869	135.	-60.269	28.104	13.004
1870	135.	-62.49	22.744	10.928
1871	135.	-64.234	17.211	8.5213
1872	135.	-65.49	11.548	5.8553
8883	135.	-66.437	2.9007	1.5495
8884	135.	-65.931	8.68	4.4503
8932	135.	-66.437	-2.9007	-1.3984
8934	135.	-65.931	-8.68	-4.3038
8936	135.	-64.924	-14.393	-7.0784
8938	135.	-63.422	-19.997	-9.6379
8940	135.	-61.438	-25.448	-11.905
8942	135.	-58.986	-30.706	-13.81
8944	135.	-56.086	-35.73	-15.295
8946	135.	-52.758	-40.483	-16.316
8948	135.	-49.029	-44.927	-16.841
8950	135.	-44.927	-49.029	-16.854
8952	135.	-40.483	-52.758	-16.355
8954	135.	-35.73	-56.086	-15.359
8956	135.	-30.706	-58.986	-13.897
8958	135.	-25.448	-61.438	-12.012
8960	135.	-19.997	-63.422	-9.7622
8962	135.	-14.393	-64.924	-7.2158
8964	135.	-8.68	-65.931	-4.4503
8966	135.	-2.9007	-66.437	-1.5495
8968	135.	2.9007	-66.437	1.3984
8970	135.	8.68	-65.931	4.3038
8972	135.	14.393	-64.924	7.0784
8974	135.	19.997	-63.422	9.6379
8976	135.	25.448	-61.438	11.905
8978	135.	30.706	-58.986	13.81
8980	135.	35.73	-56.086	15.295
8982	135.	40.483	-52.758	16.316
8984	135.	44.927	-49.029	16.841
8986	135.	49.029	-44.927	16.854
8988	135.	52.758	-40.483	16.355
8990	135.	56.086	-35.73	15.359
8992	135.	58.986	-30.706	13.897
8994	135.	61.438	-25.448	12.012
8996	135.	63.422	-19.997	9.7622
8998	135.	64.924	-14.393	7.2158
9000	135.	65.931	-8.68	4.4503
9002	135.	66.437	-2.9007	1.5495
9004	135.	66.437	2.9007	-1.3984
9006	135.	65.931	8.68	-4.3038
9008	135.	64.924	14.393	-7.0784
9010	135.	63.422	19.997	-9.6379
9012	135.	61.438	25.448	-11.905
9014	135.	58.986	30.706	-13.81
9016	135.	56.086	35.73	-15.295
9018	135.	52.758	40.483	-16.316
9020	135.	49.029	44.927	-16.841
9022	135.	44.927	49.029	-16.854
9024	135.	40.483	52.758	-16.355
9026	135.	35.73	56.086	-15.359
9028	135.	30.706	58.986	-13.897
9030	135.	25.448	61.438	-12.012
9032	135.	19.997	63.422	-9.7622
9034	135.	14.393	64.924	-7.2158
9036	135.	8.68	65.931	-4.4503
9038	135.	2.9007	66.437	-1.5495
9040	135.	-2.9007	66.437	1.3984
9042	135.	-8.68	65.931	4.3038
9044	135.	-14.393	64.924	7.0784
9046	135.	-19.997	63.422	9.6379
9048	135.	-25.448	61.438	11.905
9050	135.	-30.706	58.986	13.81
9052	135.	-35.73	56.086	15.295
9054	135.	-40.483	52.758	16.316
9056	135.	-44.927	49.029	16.841
9058	135.	-49.029	44.927	16.854
9060	135.	-52.758	40.483	16.355
9062	135.	-56.086	35.73	15.359
9064	135.	-58.986	30.706	13.897
9066	135.	-61.438	25.448	12.012
9068	135.	-63.422	19.997	9.7622
9070	135.	-64.924	14.393	7.2158
