節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
1852	135.	22.744	62.49	1.772
1853	135.	17.211	64.234	5.1124
1854	135.	11.548	65.49	7.8362
1855	135.	5.7959	66.247	9.6148
1856	135.	3.1416e-013	66.5	10.234
1857	135.	-5.7959	66.247	9.6183
1858	135.	-11.548	65.49	7.8428
1859	135.	-17.211	64.234	5.1213
1860	135.	-22.744	62.49	1.7821
1861	135.	-28.104	60.269	-1.772
1862	135.	-33.25	57.591	-5.1124
1863	135.	-38.143	54.474	-7.8362
1864	135.	-42.745	50.942	-9.6148
1865	135.	-47.023	47.023	-10.234
1866	135.	-50.942	42.745	-9.6183
1867	135.	-54.474	38.143	-7.8428
1868	135.	-57.591	33.25	-5.1213
1869	135.	-60.269	28.104	-1.7821
1870	135.	-62.49	22.744	1.772
1871	135.	-64.234	17.211	5.1124
1872	135.	-65.49	11.548	7.8362
8883	135.	-66.437	2.9007	10.078
8884	135.	-65.931	8.68	8.8607
8932	135.	-66.437	-2.9007	10.08
8934	135.	-65.931	-8.68	8.8658
8936	135.	-64.924	-14.393	6.5825
8938	135.	-63.422	-19.997	3.5052
8940	135.	-61.438	-25.448	5.1126e-003
8942	135.	-58.986	-30.706	-3.4956
8944	135.	-56.086	-35.73	-6.5746
8946	135.	-52.758	-40.483	-8.8607
8948	135.	-49.029	-44.927	-10.078
8950	135.	-44.927	-49.029	-10.08
8952	135.	-40.483	-52.758	-8.8658
8954	135.	-35.73	-56.086	-6.5825
8956	135.	-30.706	-58.986	-3.5052
8958	135.	-25.448	-61.438	-5.1126e-003
8960	135.	-19.997	-63.422	3.4956
8962	135.	-14.393	-64.924	6.5746
8964	135.	-8.68	-65.931	8.8607
8966	135.	-2.9007	-66.437	10.078
8968	135.	2.9007	-66.437	10.08
8970	135.	8.68	-65.931	8.8658
8972	135.	14.393	-64.924	6.5825
8974	135.	19.997	-63.422	3.5052
8976	135.	25.448	-61.438	5.1126e-003
8978	135.	30.706	-58.986	-3.4956
8980	135.	35.73	-56.086	-6.5746
8982	135.	40.483	-52.758	-8.8607
8984	135.	44.927	-49.029	-10.078
8986	135.	49.029	-44.927	-10.08
8988	135.	52.758	-40.483	-8.8658
8990	135.	56.086	-35.73	-6.5825
8992	135.	58.986	-30.706	-3.5052
8994	135.	61.438	-25.448	-5.1126e-003
8996	135.	63.422	-19.997	3.4956
8998	135.	64.924	-14.393	6.5746
9000	135.	65.931	-8.68	8.8607
9002	135.	66.437	-2.9007	10.078
9004	135.	66.437	2.9007	10.08
9006	135.	65.931	8.68	8.8658
9008	135.	64.924	14.393	6.5825
9010	135.	63.422	19.997	3.5052
9012	135.	61.438	25.448	5.1126e-003
9014	135.	58.986	30.706	-3.4956
9016	135.	56.086	35.73	-6.5746
9018	135.	52.758	40.483	-8.8607
9020	135.	49.029	44.927	-10.078
9022	135.	44.927	49.029	-10.08
9024	135.	40.483	52.758	-8.8658
9026	135.	35.73	56.086	-6.5825
9028	135.	30.706	58.986	-3.5052
9030	135.	25.448	61.438	-5.1126e-003
9032	135.	19.997	63.422	3.4956
9034	135.	14.393	64.924	6.5746
9036	135.	8.68	65.931	8.8607
9038	135.	2.9007	66.437	10.078
9040	135.	-2.9007	66.437	10.08
9042	135.	-8.68	65.931	8.8658
9044	135.	-14.393	64.924	6.5825
9046	135.	-19.997	63.422	3.5052
9048	135.	-25.448	61.438	5.1126e-003
9050	135.	-30.706	58.986	-3.4956
9052	135.	-35.73	56.086	-6.5746
9054	135.	-40.483	52.758	-8.8607
9056	135.	-44.927	49.029	-10.078
9058	135.	-49.029	44.927	-10.08
9060	135.	-52.758	40.483	-8.8658
9062	135.	-56.086	35.73	-6.5825
9064	135.	-58.986	30.706	-3.5052
9066	135.	-61.438	25.448	-5.1126e-003
9068	135.	-63.422	19.997	3.4956
9070	135.	-64.924	14.393	6.5746
