節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
828	8.3333	27.778	3.	-1.0131
829	2.7778	27.778	3.	-0.1257
830	5.5556	36.111	3.	-1.9578
831	8.3333	33.333	3.	-3.088
832	2.7778	33.333	3.	-0.38784
833	5.5556	41.667	3.	-3.0915
834	8.3333	38.889	3.	-5.3017
835	2.7778	38.889	3.	-0.68331
836	8.3333	44.444	3.	-7.6425
837	2.7778	44.444	3.	-1.0709
838	5.5556	47.222	3.	-4.2418
839	11.111	8.3333	3.	10.799
840	13.889	5.5556	3.	18.585
841	11.111	2.7778	3.	14.533
842	11.111	13.889	3.	7.0447
843	13.889	11.111	3.	13.11
844	11.111	19.444	3.	3.464
845	13.889	16.667	3.	7.7565
846	11.111	25.	3.	-1.0771e-010
847	13.889	22.222	3.	2.5642
848	11.111	30.556	3.	-3.464
849	13.889	27.778	3.	-2.5642
850	11.111	36.111	3.	-7.0447
851	13.889	33.333	3.	-7.7565
852	11.111	41.667	3.	-10.799
853	13.889	38.889	3.	-13.11
854	13.889	44.444	3.	-18.585
855	11.111	47.222	3.	-14.533
856	16.667	8.3333	3.	21.435
857	19.444	5.5556	3.	32.085
858	16.667	2.7778	3.	28.709
859	16.667	13.889	3.	14.15
860	19.444	11.111	3.	22.791
861	16.667	19.444	3.	7.0181
862	19.444	16.667	3.	13.587
863	16.667	25.	3.	-2.1432e-010
864	19.444	22.222	3.	4.5109
865	16.667	30.556	3.	-7.0181
866	19.444	27.778	3.	-4.5109
867	16.667	36.111	3.	-14.15
868	19.444	33.333	3.	-13.587
869	16.667	41.667	3.	-21.435
870	19.444	38.889	3.	-22.791
871	19.444	44.444	3.	-32.085
872	16.667	47.222	3.	-28.709
873	22.222	8.3333	3.	33.747
874	25.	5.5556	3.	47.029
875	22.222	2.7778	3.	45.095
876	22.222	13.889	3.	22.402
877	25.	11.111	3.	33.515
878	22.222	19.444	3.	11.16
879	25.	16.667	3.	20.055
880	22.222	25.	3.	-3.3163e-010
881	25.	22.222	3.	6.6735
882	22.222	30.556	3.	-11.16
883	25.	27.778	3.	-6.6735
884	22.222	36.111	3.	-22.402
885	25.	33.333	3.	-20.055
886	22.222	41.667	3.	-33.747
887	25.	38.889	3.	-33.515
888	25.	44.444	3.	-47.029
889	22.222	47.222	3.	-45.095
890	27.778	8.3333	3.	46.93
891	30.556	5.5556	3.	62.622
892	27.778	2.7778	3.	62.629
893	27.778	13.889	3.	31.237
894	30.556	11.111	3.	44.701
895	27.778	19.444	3.	15.597
896	30.556	16.667	3.	26.8
897	27.778	25.	3.	-4.4191e-010
898	30.556	22.222	3.	8.9287
899	27.778	30.556	3.	-15.597
900	30.556	27.778	3.	-8.9287
901	27.778	36.111	3.	-31.237
902	30.556	33.333	3.	-26.8
903	27.778	41.667	3.	-46.93
904	30.556	38.889	3.	-44.701
905	30.556	44.444	3.	-62.622
906	27.778	47.222	3.	-62.629
907	33.333	8.3333	3.	60.409
908	36.111	5.5556	3.	78.31
909	33.333	2.7778	3.	80.558
910	33.333	13.889	3.	40.266
911	36.111	11.111	3.	55.948
912	33.333	19.444	3.	20.13
913	36.111	16.667	3.	33.577
914	33.333	25.	3.	-5.2844e-010
915	36.111	22.222	3.	11.194
916	33.333	30.556	3.	-20.13
917	36.111	27.778	3.	-11.194
918	33.333	36.111	3.	-40.266
919	36.111	33.333	3.	-33.577
920	33.333	41.667	3.	-60.409
921	36.111	38.889	3.	-55.948
922	36.111	44.444	3.	-78.31
923	33.333	47.222	3.	-80.558
924	38.889	8.3333	3.	73.78
925	41.667	5.5556	3.	93.686
926	38.889	2.7778	3.	98.345
927	38.889	13.889	3.	49.216
928	41.667	11.111	3.	66.967
929	38.889	19.444	3.	24.62
930	41.667	16.667	3.	40.213
931	38.889	25.	3.	-5.7457e-010
932	41.667	22.222	3.	13.411
933	38.889	30.556	3.	-24.62
934	41.667	27.778	3.	-13.411
935	38.889	36.111	3.	-49.216
936	41.667	33.333	3.	-40.213
937	38.889	41.667	3.	-73.78
938	41.667	38.889	3.	-66.967
939	41.667	44.444	3.	-93.686
940	38.889	47.222	3.	-98.345
941	44.444	8.3333	3.	86.742
942	47.222	5.5556	3.	108.45
943	44.444	2.7778	3.	115.59
944	44.444	13.889	3.	57.886
945	47.222	11.111	3.	77.54
946	44.444	19.444	3.	28.967
947	47.222	16.667	3.	46.576
948	44.444	25.	3.	-5.6404e-010
949	47.222	22.222	3.	15.536
950	44.444	30.556	3.	-28.967
951	47.222	27.778	3.	-15.536
952	44.444	36.111	3.	-57.886
953	47.222	33.333	3.	-46.576
954	44.444	41.667	3.	-86.742
955	47.222	38.889	3.	-77.54
956	47.222	44.444	3.	-108.45
957	44.444	47.222	3.	-115.59
958	50.	8.3333	3.	99.067
959	52.778	5.5556	3.	122.36
960	50.	2.7778	3.	131.99
961	50.	13.889	3.	66.127
962	52.778	11.111	3.	87.502
963	50.	19.444	3.	33.098
964	52.778	16.667	3.	52.569
965	50.	25.	3.	-4.8546e-010
966	52.778	22.222	3.	17.537
967	50.	30.556	3.	-33.098
968	52.778	27.778	3.	-17.537
969	50.	36.111	3.	-66.127
970	52.778	33.333	3.	-52.569
971	50.	41.667	3.	-99.067
972	52.778	38.889	3.	-87.502
973	52.778	44.444	3.	-122.36
974	50.	47.222	3.	-131.99
975	55.556	8.3333	3.	110.58
976	58.333	5.5556	3.	135.24
977	55.556	2.7778	3.	147.32
978	55.556	13.889	3.	73.823
979	58.333	11.111	3.	96.725
980	55.556	19.444	3.	36.954
981	58.333	16.667	3.	58.116
982	55.556	25.	3.	-3.3528e-010
983	58.333	22.222	3.	19.389
984	55.556	30.556	3.	-36.954
985	58.333	27.778	3.	-19.389
986	55.556	36.111	3.	-73.823
987	58.333	33.333	3.	-58.116
988	55.556	41.667	3.	-110.58
989	58.333	38.889	3.	-96.725
990	58.333	44.444	3.	-135.24
991	55.556	47.222	3.	-147.32
992	61.111	8.3333	3.	121.14
