節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
225	66.667	5.5556	3.	-45.378
226	66.667	11.111	3.	-32.594
227	66.667	16.667	3.	-19.712
228	66.667	22.222	3.	-6.6046
229	66.667	27.778	3.	6.6046
230	66.667	33.333	3.	19.712
231	66.667	38.889	3.	32.594
232	66.667	44.444	3.	45.378
233	72.222	5.5556	3.	4.1351
234	72.222	11.111	3.	3.2386
235	72.222	16.667	3.	2.0716
236	72.222	22.222	3.	0.71373
237	72.222	27.778	3.	-0.71373
238	72.222	33.333	3.	-2.0716
239	72.222	38.889	3.	-3.2386
240	72.222	44.444	3.	-4.1351
241	77.778	5.5556	3.	54.746
242	77.778	11.111	3.	39.984
243	77.778	16.667	3.	24.464
244	77.778	22.222	3.	8.2462
245	77.778	27.778	3.	-8.2462
246	77.778	33.333	3.	-24.464
247	77.778	38.889	3.	-39.984
248	77.778	44.444	3.	-54.746
249	83.333	5.5556	3.	103.54
250	83.333	11.111	3.	75.643
251	83.333	16.667	3.	46.296
252	83.333	22.222	3.	15.607
253	83.333	27.778	3.	-15.607
254	83.333	33.333	3.	-46.296
255	83.333	38.889	3.	-75.643
256	83.333	44.444	3.	-103.54
257	88.889	5.5556	3.	148.46
258	88.889	11.111	3.	108.89
259	88.889	16.667	3.	66.826
260	88.889	22.222	3.	22.559
261	88.889	27.778	3.	-22.559
262	88.889	33.333	3.	-66.826
263	88.889	38.889	3.	-108.89
264	88.889	44.444	3.	-148.46
265	94.444	5.5556	3.	188.93
266	94.444	11.111	3.	139.56
267	94.444	16.667	3.	86.032
268	94.444	22.222	3.	29.103
269	94.444	27.778	3.	-29.103
270	94.444	33.333	3.	-86.032
271	94.444	38.889	3.	-139.56
272	94.444	44.444	3.	-188.93
273	0.	44.444	3.	0.
274	0.	38.889	3.	0.
275	0.	33.333	3.	0.
276	0.	27.778	3.	0.
277	0.	22.222	3.	0.
278	0.	16.667	3.	0.
279	0.	11.111	3.	0.
280	0.	5.5556	3.	0.
281	0.	0.	3.	0.
282	5.5556	0.	3.	-14.718
283	11.111	0.	3.	-51.54
284	16.667	0.	3.	-97.477
285	22.222	0.	3.	-143.55
286	27.778	0.	3.	-183.01
287	33.333	0.	3.	-210.94
288	38.889	0.	3.	-224.06
289	44.444	0.	3.	-220.67
290	50.	0.	3.	-200.6
291	55.556	0.	3.	-165.09
292	61.111	0.	3.	-116.63
293	66.667	0.	3.	-58.671
294	72.222	0.	3.	4.7192
295	77.778	0.	3.	69.28
296	83.333	0.	3.	131.07
297	88.889	0.	3.	187.06
298	94.444	0.	3.	235.88
299	100.	0.	3.	278.82
300	100.	5.5556	3.	226.9
301	100.	11.111	3.	169.24
302	100.	16.667	3.	104.91
303	100.	22.222	3.	35.575
304	100.	27.778	3.	-35.575
305	100.	33.333	3.	-104.91
306	100.	38.889	3.	-169.24
307	100.	44.444	3.	-226.9
308	100.	50.	3.	-278.82
309	94.444	50.	3.	-235.88
310	88.889	50.	3.	-187.06
311	83.333	50.	3.	-131.07
312	77.778	50.	3.	-69.28
313	72.222	50.	3.	-4.7192
314	66.667	50.	3.	58.671
315	61.111	50.	3.	116.63
316	55.556	50.	3.	165.09
317	50.	50.	3.	200.6
318	44.444	50.	3.	220.67
319	38.889	50.	3.	224.06
320	33.333	50.	3.	210.94
321	27.778	50.	3.	183.01
322	22.222	50.	3.	143.55
323	16.667	50.	3.	97.477
324	11.111	50.	3.	51.54
325	5.5556	50.	3.	14.718
326	0.	50.	3.	0.
814	5.5556	8.3333	3.	-10.317
815	8.3333	5.5556	3.	-24.853
816	2.7778	5.5556	3.	-3.6202
817	5.5556	2.7778	3.	-14.018
818	5.5556	13.889	3.	-6.6612
819	8.3333	11.111	3.	-17.475
820	2.7778	11.111	3.	-2.363
821	5.5556	19.444	3.	-3.2784
822	8.3333	16.667	3.	-10.339
823	2.7778	16.667	3.	-1.3748
824	5.5556	25.	3.	5.8342e-009
825	8.3333	22.222	3.	-3.4254
826	2.7778	22.222	3.	-0.45234
827	5.5556	30.556	3.	3.2784
828	8.3333	27.778	3.	3.4254
829	2.7778	27.778	3.	0.45234
830	5.5556	36.111	3.	6.6612
831	8.3333	33.333	3.	10.339
832	2.7778	33.333	3.	1.3748
833	5.5556	41.667	3.	10.317
834	8.3333	38.889	3.	17.475
835	2.7778	38.889	3.	2.363
836	8.3333	44.444	3.	24.853
837	2.7778	44.444	3.	3.6202
838	5.5556	47.222	3.	14.018
839	11.111	8.3333	3.	-34.574
840	13.889	5.5556	3.	-57.816
841	11.111	2.7778	3.	-46.184
842	11.111	13.889	3.	-22.865
843	13.889	11.111	3.	-41.221
844	11.111	19.444	3.	-11.375
845	13.889	16.667	3.	-24.685
846	11.111	25.	3.	7.1365e-009
847	13.889	22.222	3.	-8.2226
848	11.111	30.556	3.	11.375
849	13.889	27.778	3.	8.2226
850	11.111	36.111	3.	22.865
851	13.889	33.333	3.	24.685
852	11.111	41.667	3.	34.574
853	13.889	38.889	3.	41.221
854	13.889	44.444	3.	57.816
855	11.111	47.222	3.	46.184
856	16.667	8.3333	3.	-65.173
857	19.444	5.5556	3.	-94.14
858	16.667	2.7778	3.	-86.735
859	16.667	13.889	3.	-43.515
860	19.444	11.111	3.	-67.505
861	16.667	19.444	3.	-21.79
862	19.444	16.667	3.	-40.668
863	16.667	25.	3.	4.7077e-009
864	19.444	22.222	3.	-13.59
865	16.667	30.556	3.	21.79
866	19.444	27.778	3.	13.59
867	16.667	36.111	3.	43.515
868	19.444	33.333	3.	40.668
869	16.667	41.667	3.	65.173
870	19.444	38.889	3.	67.505
871	19.444	44.444	3.	94.14
872	16.667	47.222	3.	86.735
873	22.222	8.3333	3.	-95.933
874	25.	5.5556	3.	-127.88
875	22.222	2.7778	3.	-127.46
876	22.222	13.889	3.	-64.344
877	25.	11.111	3.	-91.933
878	22.222	19.444	3.	-32.33
879	25.	16.667	3.	-55.551
880	22.222	25.	3.	-1.5376e-009
881	25.	22.222	3.	-18.597
882	22.222	30.556	3.	32.33
883	25.	27.778	3.	18.597
884	22.222	36.111	3.	64.344
885	25.	33.333	3.	55.551
886	22.222	41.667	3.	95.933
887	25.	38.889	3.	91.933
888	25.	44.444	3.	127.88
889	22.222	47.222	3.	127.46
890	27.778	8.3333	3.	-122.35
891	30.556	5.5556	3.	-154.45
892	27.778	2.7778	3.	-162.39
893	27.778	13.889	3.	-82.242
894	30.556	11.111	3.	-111.18
895	27.778	19.444	3.	-41.399
896	30.556	16.667	3.	-67.287
897	27.778	25.	3.	-4.9365e-009
898	30.556	22.222	3.	-22.547
899	27.778	30.556	3.	41.399
900	30.556	27.778	3.	22.547
901	27.778	36.111	3.	82.242
902	30.556	33.333	3.	67.287
903	27.778	41.667	3.	122.35
904	30.556	38.889	3.	111.18
905	30.556	44.444	3.	154.45
906	27.778	47.222	3.	162.39
907	33.333	8.3333	3.	-141.07
908	36.111	5.5556	3.	-170.65
909	33.333	2.7778	3.	-187.14
910	33.333	13.889	3.	-94.935
911	36.111	11.111	3.	-122.93
912	33.333	19.444	3.	-47.835
913	36.111	16.667	3.	-74.459
914	33.333	25.	3.	-3.6523e-009
915	36.111	22.222	3.	-24.963
916	33.333	30.556	3.	47.835
917	36.111	27.778	3.	24.963
918	33.333	36.111	3.	94.935
919	36.111	33.333	3.	74.459
920	33.333	41.667	3.	141.07
921	36.111	38.889	3.	122.93
922	36.111	44.444	3.	170.65
923	33.333	47.222	3.	187.14
924	38.889	8.3333	3.	-149.88
925	41.667	5.5556	3.	-174.52
926	38.889	2.7778	3.	-198.76
927	38.889	13.889	3.	-100.93
928	41.667	11.111	3.	-125.77
929	38.889	19.444	3.	-50.882
930	41.667	16.667	3.	-76.215
931	38.889	25.	3.	1.6558e-010
932	41.667	22.222	3.	-25.56
933	38.889	30.556	3.	50.882
934	41.667	27.778	3.	25.56
935	38.889	36.111	3.	100.93
936	41.667	33.333	3.	76.215
937	38.889	41.667	3.	149.88
938	41.667	38.889	3.	125.77
939	41.667	44.444	3.	174.52
940	38.889	47.222	3.	198.76
941	44.444	8.3333	3.	-147.63
942	47.222	5.5556	3.	-165.34
943	44.444	2.7778	3.	-195.74
944	44.444	13.889	3.	-99.446
945	47.222	11.111	3.	-119.18
946	44.444	19.444	3.	-50.15
947	47.222	16.667	3.	-72.238
948	44.444	25.	3.	4.5333e-009
949	47.222	22.222	3.	-24.23
950	44.444	30.556	3.	50.15
951	47.222	27.778	3.	24.23
952	44.444	36.111	3.	99.446
953	47.222	33.333	3.	72.238
954	44.444	41.667	3.	147.63
955	47.222	38.889	3.	119.18
956	47.222	44.444	3.	165.34
957	44.444	47.222	3.	195.74
958	50.	8.3333	3.	-134.2
959	52.778	5.5556	3.	-143.53
960	50.	2.7778	3.	-177.92
961	50.	13.889	3.	-90.412
962	52.778	11.111	3.	-103.46
963	50.	19.444	3.	-45.601
964	52.778	16.667	3.	-62.717
965	50.	25.	3.	5.2712e-009
966	52.778	22.222	3.	-21.038
967	50.	30.556	3.	45.601
968	52.778	27.778	3.	21.038
969	50.	36.111	3.	90.412
970	52.778	33.333	3.	62.717
971	50.	41.667	3.	134.2
972	52.778	38.889	3.	103.46
973	52.778	44.444	3.	143.53
974	50.	47.222	3.	177.92
975	55.556	8.3333	3.	-110.41
976	58.333	5.5556	3.	-110.55
977	55.556	2.7778	3.	-146.4
978	55.556	13.889	3.	-74.383
979	58.333	11.111	3.	-79.666
980	55.556	19.444	3.	-37.517
981	58.333	16.667	3.	-48.287
982	55.556	25.	3.	-2.3216e-010
983	58.333	22.222	3.	-16.197
984	55.556	30.556	3.	37.517
985	58.333	27.778	3.	16.197
986	55.556	36.111	3.	74.383
987	58.333	33.333	3.	48.287
988	55.556	41.667	3.	110.41
989	58.333	38.889	3.	79.666
990	58.333	44.444	3.	110.55
991	55.556	47.222	3.	146.4
992	61.111	8.3333	3.	-77.907
993	63.889	5.5556	3.	-68.713
994	61.111	2.7778	3.	-103.38
995	61.111	13.889	3.	-52.463
996	63.889	11.111	3.	-49.46
997	61.111	19.444	3.	-26.455
998	63.889	16.667	3.	-29.955
999	61.111	25.	3.	-5.3489e-009
1000	63.889	22.222	3.	-10.044
1001	61.111	30.556	3.	26.455
1002	63.889	27.778	3.	10.044
1003	61.111	36.111	3.	52.463
1004	63.889	33.333	3.	29.955
1005	61.111	41.667	3.	77.907
1006	63.889	38.889	3.	49.46
1007	63.889	44.444	3.	68.713
1008	61.111	47.222	3.	103.38
1009	66.667	8.3333	3.	-38.975
1010	69.444	5.5556	3.	-20.959
1011	66.667	2.7778	3.	-51.895
1012	66.667	13.889	3.	-26.182
1013	69.444	11.111	3.	-14.933
1014	66.667	19.444	3.	-13.183
1015	69.444	16.667	3.	-8.9804
1016	66.667	25.	3.	-3.7578e-009
1017	69.444	22.222	3.	-3.0001
1018	66.667	30.556	3.	13.183
1019	69.444	27.778	3.	3.0001
1020	66.667	36.111	3.	26.182
1021	69.444	33.333	3.	8.9804
1022	66.667	41.667	3.	38.975
1023	69.444	38.889	3.	14.933
1024	69.444	44.444	3.	20.959
1025	66.667	47.222	3.	51.895
1026	72.222	8.3333	3.	3.7225
1027	75.	5.5556	3.	29.496
1028	72.222	2.7778	3.	4.467
1029	72.222	13.889	3.	2.6837
1030	75.	11.111	3.	21.631
1031	72.222	19.444	3.	1.409
1032	75.	16.667	3.	13.27
1033	72.222	25.	3.	5.0848e-009
1034	75.	22.222	3.	4.4791
1035	72.222	30.556	3.	-1.409
1036	75.	27.778	3.	-4.4791
1037	72.222	36.111	3.	-2.6837
1038	75.	33.333	3.	-13.27
1039	72.222	41.667	3.	-3.7225
1040	75.	38.889	3.	-21.631
1041	75.	44.444	3.	-29.496
1042	72.222	47.222	3.	-4.467
1043	77.778	8.3333	3.	47.44
1044	80.556	5.5556	3.	79.523
1045	77.778	2.7778	3.	61.975
1046	77.778	13.889	3.	32.324
1047	80.556	11.111	3.	58.049
1048	77.778	19.444	3.	16.42
1049	80.556	16.667	3.	35.507
1050	77.778	25.	3.	3.0365e-009
1051	80.556	22.222	3.	11.967
1052	77.778	30.556	3.	-16.42
1053	80.556	27.778	3.	-11.967
1054	77.778	36.111	3.	-32.324
1055	80.556	33.333	3.	-35.507
1056	77.778	41.667	3.	-47.44
1057	80.556	38.889	3.	-58.049
1058	80.556	44.444	3.	-79.523
1059	77.778	47.222	3.	-61.975
1060	83.333	8.3333	3.	89.734
1061	86.111	5.5556	3.	126.56
1062	83.333	2.7778	3.	117.22
1063	83.333	13.889	3.	61.161
1064	86.111	11.111	3.	92.603
1065	83.333	19.444	3.	31.077
1066	86.111	16.667	3.	56.741
1067	83.333	25.	3.	-4.9102e-009
1068	86.111	22.222	3.	19.14
1069	83.333	30.556	3.	-31.077
1070	86.111	27.778	3.	-19.14
1071	83.333	36.111	3.	-61.161
1072	86.111	33.333	3.	-56.741
1073	83.333	41.667	3.	-89.734
1074	86.111	38.889	3.	-92.603
1075	86.111	44.444	3.	-126.56
1076	83.333	47.222	3.	-117.22
1077	88.889	8.3333	3.	128.93
1078	91.667	5.5556	3.	169.18
1079	88.889	2.7778	3.	167.68
1080	88.889	13.889	3.	88.177
1081	91.667	11.111	3.	124.48
1082	88.889	19.444	3.	44.897
1083	91.667	16.667	3.	76.554
1084	88.889	25.	3.	-7.6831e-009
1085	91.667	22.222	3.	25.868
1086	88.889	30.556	3.	-44.897
1087	91.667	27.778	3.	-25.868
1088	88.889	36.111	3.	-88.177
1089	91.667	33.333	3.	-76.554
1090	88.889	41.667	3.	-128.93
1091	91.667	38.889	3.	-124.48
1092	91.667	44.444	3.	-169.18
1093	88.889	47.222	3.	-167.68
1094	94.444	8.3333	3.	164.72
1095	94.444	2.7778	3.	212.43
1096	97.222	5.5556	3.	207.94
1097	94.444	13.889	3.	113.3
1098	97.222	11.111	3.	154.34
1099	94.444	19.444	3.	57.876
1100	97.222	16.667	3.	95.394
1101	94.444	25.	3.	-4.5211e-009
1102	97.222	22.222	3.	32.309
1103	94.444	30.556	3.	-57.876
1104	97.222	27.778	3.	-32.309
1105	94.444	36.111	3.	-113.3
1106	97.222	33.333	3.	-95.394
1107	94.444	41.667	3.	-164.72
1108	97.222	38.889	3.	-154.34
1109	97.222	44.444	3.	-207.94
1110	94.444	47.222	3.	-212.43
1111	0.	41.667	3.	0.
1112	0.	47.222	3.	0.
1114	0.	36.111	3.	0.
1116	0.	30.556	3.	0.
1118	0.	25.	3.	0.
1120	0.	19.444	3.	0.
1122	0.	13.889	3.	0.
1124	0.	8.3333	3.	0.
1126	0.	2.7778	3.	0.
1128	2.7778	0.	3.	-3.9503
1130	8.3333	0.	3.	-31.246
1132	13.889	0.	3.	-73.999
1134	19.444	0.	3.	-120.95
1136	25.	0.	3.	-164.45
1138	30.556	0.	3.	-198.66
1140	36.111	0.	3.	-219.49
1142	41.667	0.	3.	-224.47
1144	47.222	0.	3.	-212.67
1146	52.778	0.	3.	-184.64
1148	58.333	0.	3.	-142.28
1150	63.889	0.	3.	-88.593
1152	69.444	0.	3.	-27.388
1154	75.	0.	3.	37.111
1156	80.556	0.	3.	100.73
1158	86.111	0.	3.	159.91
1160	91.667	0.	3.	212.35
1162	97.222	0.	3.	257.78
1164	100.	2.7778	3.	253.28
1166	100.	8.3333	3.	198.91
1168	100.	13.889	3.	137.84
1170	100.	19.444	3.	70.684
1172	100.	25.	3.	9.6827e-009
1174	100.	30.556	3.	-70.684
1176	100.	36.111	3.	-137.84
1178	100.	41.667	3.	-198.91
1180	100.	47.222	3.	-253.28
1182	97.222	50.	3.	-257.78
1184	91.667	50.	3.	-212.35
1186	86.111	50.	3.	-159.91
1188	80.556	50.	3.	-100.73
1190	75.	50.	3.	-37.111
1192	69.444	50.	3.	27.388
1194	63.889	50.	3.	88.593
1196	58.333	50.	3.	142.28
1198	52.778	50.	3.	184.64
1200	47.222	50.	3.	212.67
1202	41.667	50.	3.	224.47
1204	36.111	50.	3.	219.49
1206	30.556	50.	3.	198.66
1208	25.	50.	3.	164.45
1210	19.444	50.	3.	120.95
1212	13.889	50.	3.	73.999
1214	8.3333	50.	3.	31.246
1216	2.7778	50.	3.	3.9503
