節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
137	5.5556	5.5556	3.	-0.29976
138	5.5556	11.111	3.	-0.1929
139	5.5556	16.667	3.	-0.12061
140	5.5556	22.222	3.	-3.8664e-002
141	5.5556	27.778	3.	3.8664e-002
142	5.5556	33.333	3.	0.12061
143	5.5556	38.889	3.	0.1929
144	5.5556	44.444	3.	0.29976
145	11.111	5.5556	3.	-0.32943
146	11.111	11.111	3.	-0.23733
147	11.111	16.667	3.	-0.14446
148	11.111	22.222	3.	-4.7857e-002
149	11.111	27.778	3.	4.7857e-002
150	11.111	33.333	3.	0.14446
151	11.111	38.889	3.	0.23733
152	11.111	44.444	3.	0.32943
153	16.667	5.5556	3.	-0.32324
154	16.667	11.111	3.	-0.23163
155	16.667	16.667	3.	-0.141
156	16.667	22.222	3.	-4.7061e-002
157	16.667	27.778	3.	4.7061e-002
158	16.667	33.333	3.	0.141
159	16.667	38.889	3.	0.23163
160	16.667	44.444	3.	0.32324
161	22.222	5.5556	3.	-0.29713
162	22.222	11.111	3.	-0.21392
163	22.222	16.667	3.	-0.12955
164	22.222	22.222	3.	-4.3299e-002
165	22.222	27.778	3.	4.3299e-002
166	22.222	33.333	3.	0.12955
167	22.222	38.889	3.	0.21392
168	22.222	44.444	3.	0.29713
169	27.778	5.5556	3.	-0.26796
170	27.778	11.111	3.	-0.19241
171	27.778	16.667	3.	-0.11615
172	27.778	22.222	3.	-3.8811e-002
173	27.778	27.778	3.	3.8811e-002
174	27.778	33.333	3.	0.11615
175	27.778	38.889	3.	0.19241
176	27.778	44.444	3.	0.26796
177	33.333	5.5556	3.	-0.23715
178	33.333	11.111	3.	-0.1703
179	33.333	16.667	3.	-0.10268
180	33.333	22.222	3.	-3.4305e-002
181	33.333	27.778	3.	3.4305e-002
182	33.333	33.333	3.	0.10268
183	33.333	38.889	3.	0.1703
184	33.333	44.444	3.	0.23715
185	38.889	5.5556	3.	-0.2066
186	38.889	11.111	3.	-0.14847
187	38.889	16.667	3.	-8.9502e-002
188	38.889	22.222	3.	-2.9904e-002
189	38.889	27.778	3.	2.9904e-002
190	38.889	33.333	3.	8.9502e-002
191	38.889	38.889	3.	0.14847
192	38.889	44.444	3.	0.2066
193	44.444	5.5556	3.	-0.17677
194	44.444	11.111	3.	-0.12727
195	44.444	16.667	3.	-7.6797e-002
196	44.444	22.222	3.	-2.5671e-002
197	44.444	27.778	3.	2.5671e-002
198	44.444	33.333	3.	7.6797e-002
199	44.444	38.889	3.	0.12727
200	44.444	44.444	3.	0.17677
201	50.	5.5556	3.	-0.1481
202	50.	11.111	3.	-0.10696
203	50.	16.667	3.	-6.466e-002
204	50.	22.222	3.	-2.1634e-002
205	50.	27.778	3.	2.1634e-002
206	50.	33.333	3.	6.466e-002
207	50.	38.889	3.	0.10696
208	50.	44.444	3.	0.1481
209	55.556	5.5556	3.	-0.12093
210	55.556	11.111	3.	-8.7748e-002
211	55.556	16.667	3.	-5.32e-002
212	55.556	22.222	3.	-1.7825e-002
213	55.556	27.778	3.	1.7825e-002
214	55.556	33.333	3.	5.32e-002
215	55.556	38.889	3.	8.7748e-002
216	55.556	44.444	3.	0.12093
217	61.111	5.5556	3.	-9.5593e-002
218	61.111	11.111	3.	-6.9848e-002
219	61.111	16.667	3.	-4.2533e-002
220	61.111	22.222	3.	-1.4281e-002
221	61.111	27.778	3.	1.4281e-002
222	61.111	33.333	3.	4.2533e-002
223	61.111	38.889	3.	6.9848e-002
224	61.111	44.444	3.	9.5593e-002
225	66.667	5.5556	3.	-7.2409e-002
226	66.667	11.111	3.	-5.348e-002
227	66.667	16.667	3.	-3.2778e-002
228	66.667	22.222	3.	-1.1039e-002
229	66.667	27.778	3.	1.1039e-002
230	66.667	33.333	3.	3.2778e-002
231	66.667	38.889	3.	5.348e-002
232	66.667	44.444	3.	7.2409e-002
233	72.222	5.5556	3.	-5.1726e-002
234	72.222	11.111	3.	-3.8848e-002
235	72.222	16.667	3.	-2.4033e-002
236	72.222	22.222	3.	-8.1275e-003
237	72.222	27.778	3.	8.1275e-003
238	72.222	33.333	3.	2.4033e-002
239	72.222	38.889	3.	3.8849e-002
240	72.222	44.444	3.	5.1726e-002
241	77.778	5.5556	3.	-3.3896e-002
242	77.778	11.111	3.	-2.6115e-002
243	77.778	16.667	3.	-1.6347e-002
244	77.778	22.222	3.	-5.553e-003
245	77.778	27.778	3.	5.553e-003
246	77.778	33.333	3.	1.6347e-002
247	77.778	38.889	3.	2.6115e-002
248	77.778	44.444	3.	3.3896e-002
249	83.333	5.5556	3.	-1.9252e-002
250	83.333	11.111	3.	-1.53e-002
251	83.333	16.667	3.	-9.6343e-003
252	83.333	22.222	3.	-3.2704e-003
253	83.333	27.778	3.	3.2704e-003
254	83.333	33.333	3.	9.6343e-003
255	83.333	38.889	3.	1.53e-002
256	83.333	44.444	3.	1.9252e-002
257	88.889	5.5556	3.	-7.8918e-003
258	88.889	11.111	3.	-6.0808e-003
259	88.889	16.667	3.	-3.531e-003
260	88.889	22.222	3.	-1.1339e-003
261	88.889	27.778	3.	1.1338e-003
262	88.889	33.333	3.	3.531e-003
263	88.889	38.889	3.	6.0808e-003
264	88.889	44.444	3.	7.8918e-003
265	94.444	5.5556	3.	7.3084e-004
266	94.444	11.111	3.	2.7591e-003
267	94.444	16.667	3.	2.8445e-003
268	94.444	22.222	3.	1.1765e-003
269	94.444	27.778	3.	-1.1765e-003
270	94.444	33.333	3.	-2.8445e-003
271	94.444	38.889	3.	-2.7591e-003
272	94.444	44.444	3.	-7.3085e-004
273	0.	44.444	3.	0.
274	0.	38.889	3.	0.
275	0.	33.333	3.	0.
276	0.	27.778	3.	0.
277	0.	22.222	3.	0.
278	0.	16.667	3.	0.
279	0.	11.111	3.	0.
280	0.	5.5556	3.	0.
281	0.	0.	3.	0.
282	5.5556	0.	3.	-0.19891
283	11.111	0.	3.	-0.34827
284	16.667	0.	3.	-0.38593
285	22.222	0.	3.	-0.37045
286	27.778	0.	3.	-0.33953
287	33.333	0.	3.	-0.30207
288	38.889	0.	3.	-0.26331
289	44.444	0.	3.	-0.22482
290	50.	0.	3.	-0.1876
291	55.556	0.	3.	-0.15221
292	61.111	0.	3.	-0.11912
293	66.667	0.	3.	-8.8801e-002
294	72.222	0.	3.	-6.1719e-002
295	77.778	0.	3.	-3.8454e-002
296	83.333	0.	3.	-1.9791e-002
297	88.889	0.	3.	-6.7743e-003
298	94.444	0.	3.	-8.2299e-004
299	100.	0.	3.	1.3797e-004
300	100.	5.5556	3.	9.529e-003
301	100.	11.111	3.	1.3773e-002
302	100.	16.667	3.	1.1131e-002
303	100.	22.222	3.	4.2e-003
304	100.	27.778	3.	-4.2e-003
305	100.	33.333	3.	-1.1131e-002
306	100.	38.889	3.	-1.3773e-002
307	100.	44.444	3.	-9.529e-003
308	100.	50.	3.	-1.3793e-004
