節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
137	5.5556	5.5556	3.	0.81087
138	5.5556	11.111	3.	0.92882
139	5.5556	16.667	3.	0.96565
140	5.5556	22.222	3.	0.97768
141	5.5556	27.778	3.	0.97768
142	5.5556	33.333	3.	0.96565
143	5.5556	38.889	3.	0.92882
144	5.5556	44.444	3.	0.81087
145	11.111	5.5556	3.	3.3154
146	11.111	11.111	3.	3.6321
147	11.111	16.667	3.	3.7734
148	11.111	22.222	3.	3.827
149	11.111	27.778	3.	3.827
150	11.111	33.333	3.	3.7734
151	11.111	38.889	3.	3.6321
152	11.111	44.444	3.	3.3154
153	16.667	5.5556	3.	7.5276
154	16.667	11.111	3.	8.0131
155	16.667	16.667	3.	8.2648
156	16.667	22.222	3.	8.3704
157	16.667	27.778	3.	8.3704
158	16.667	33.333	3.	8.2648
159	16.667	38.889	3.	8.0131
160	16.667	44.444	3.	7.5276
161	22.222	5.5556	3.	13.341
162	22.222	11.111	3.	13.936
163	22.222	16.667	3.	14.273
164	22.222	22.222	3.	14.423
165	22.222	27.778	3.	14.423
166	22.222	33.333	3.	14.273
167	22.222	38.889	3.	13.936
168	22.222	44.444	3.	13.341
169	27.778	5.5556	3.	20.62
170	27.778	11.111	3.	21.273
171	27.778	16.667	3.	21.662
172	27.778	22.222	3.	21.843
173	27.778	27.778	3.	21.843
174	27.778	33.333	3.	21.662
175	27.778	38.889	3.	21.273
176	27.778	44.444	3.	20.62
177	33.333	5.5556	3.	29.215
178	33.333	11.111	3.	29.884
179	33.333	16.667	3.	30.296
180	33.333	22.222	3.	30.492
181	33.333	27.778	3.	30.492
182	33.333	33.333	3.	30.296
183	33.333	38.889	3.	29.884
184	33.333	44.444	3.	29.215
185	38.889	5.5556	3.	38.973
186	38.889	11.111	3.	39.626
187	38.889	16.667	3.	40.038
188	38.889	22.222	3.	40.237
189	38.889	27.778	3.	40.237
190	38.889	33.333	3.	40.038
191	38.889	38.889	3.	39.626
192	38.889	44.444	3.	38.973
193	44.444	5.5556	3.	49.742
194	44.444	11.111	3.	50.358
195	44.444	16.667	3.	50.753
196	44.444	22.222	3.	50.946
197	44.444	27.778	3.	50.946
198	44.444	33.333	3.	50.753
199	44.444	38.889	3.	50.358
200	44.444	44.444	3.	49.742
201	50.	5.5556	3.	61.376
202	50.	11.111	3.	61.94
203	50.	16.667	3.	62.307
204	50.	22.222	3.	62.488
205	50.	27.778	3.	62.488
206	50.	33.333	3.	62.307
207	50.	38.889	3.	61.94
208	50.	44.444	3.	61.376
209	55.556	5.5556	3.	73.734
210	55.556	11.111	3.	74.237
211	55.556	16.667	3.	74.569
212	55.556	22.222	3.	74.734
213	55.556	27.778	3.	74.734
214	55.556	33.333	3.	74.569
215	55.556	38.889	3.	74.237
216	55.556	44.444	3.	73.734
217	61.111	5.5556	3.	86.682
218	61.111	11.111	3.	87.122
219	61.111	16.667	3.	87.416
220	61.111	22.222	3.	87.563
221	61.111	27.778	3.	87.563
222	61.111	33.333	3.	87.416
223	61.111	38.889	3.	87.122
224	61.111	44.444	3.	86.682
225	66.667	5.5556	3.	100.1
226	66.667	11.111	3.	100.47
227	66.667	16.667	3.	100.73
228	66.667	22.222	3.	100.86
229	66.667	27.778	3.	100.86
230	66.667	33.333	3.	100.73
231	66.667	38.889	3.	100.47
232	66.667	44.444	3.	100.1
233	72.222	5.5556	3.	113.86
234	72.222	11.111	3.	114.18
235	72.222	16.667	3.	114.4
236	72.222	22.222	3.	114.52
237	72.222	27.778	3.	114.52
238	72.222	33.333	3.	114.4
239	72.222	38.889	3.	114.18
240	72.222	44.444	3.	113.86
241	77.778	5.5556	3.	127.89
242	77.778	11.111	3.	128.15
243	77.778	16.667	3.	128.34
244	77.778	22.222	3.	128.44
245	77.778	27.778	3.	128.44
246	77.778	33.333	3.	128.34
247	77.778	38.889	3.	128.15
248	77.778	44.444	3.	127.89
249	83.333	5.5556	3.	142.07
250	83.333	11.111	3.	142.3
251	83.333	16.667	3.	142.46
252	83.333	22.222	3.	142.55
253	83.333	27.778	3.	142.55
254	83.333	33.333	3.	142.46
255	83.333	38.889	3.	142.3
256	83.333	44.444	3.	142.07
257	88.889	5.5556	3.	156.36
258	88.889	11.111	3.	156.56
259	88.889	16.667	3.	156.7
260	88.889	22.222	3.	156.77
261	88.889	27.778	3.	156.77
262	88.889	33.333	3.	156.7
263	88.889	38.889	3.	156.56
264	88.889	44.444	3.	156.36
265	94.444	5.5556	3.	170.7
266	94.444	11.111	3.	170.87
267	94.444	16.667	3.	171.
268	94.444	22.222	3.	171.06
269	94.444	27.778	3.	171.06
270	94.444	33.333	3.	171.
271	94.444	38.889	3.	170.87
272	94.444	44.444	3.	170.7
273	0.	44.444	3.	0.
274	0.	38.889	3.	0.
275	0.	33.333	3.	0.
276	0.	27.778	3.	0.
277	0.	22.222	3.	0.
278	0.	16.667	3.	0.
279	0.	11.111	3.	0.
280	0.	5.5556	3.	0.
281	0.	0.	3.	0.
282	5.5556	0.	3.	0.43062
283	11.111	0.	3.	2.6489
284	16.667	0.	3.	6.6727
285	22.222	0.	3.	12.385
286	27.778	0.	3.	19.629
287	33.333	0.	3.	28.237
288	38.889	0.	3.	38.043
289	44.444	0.	3.	48.884
290	50.	0.	3.	60.604
291	55.556	0.	3.	73.055
292	61.111	0.	3.	86.098
293	66.667	0.	3.	99.604
294	72.222	0.	3.	113.46
295	77.778	0.	3.	127.55
296	83.333	0.	3.	141.8
297	88.889	0.	3.	156.13
298	94.444	0.	3.	170.5
299	100.	0.	3.	184.86
300	100.	5.5556	3.	185.05
301	100.	11.111	3.	185.21
302	100.	16.667	3.	185.33
303	100.	22.222	3.	185.39
304	100.	27.778	3.	185.39
305	100.	33.333	3.	185.33
306	100.	38.889	3.	185.21
307	100.	44.444	3.	185.05
308	100.	50.	3.	184.86
309	94.444	50.	3.	170.5
310	88.889	50.	3.	156.13
311	83.333	50.	3.	141.8
312	77.778	50.	3.	127.55
313	72.222	50.	3.	113.46
314	66.667	50.	3.	99.604
315	61.111	50.	3.	86.098
316	55.556	50.	3.	73.055
317	50.	50.	3.	60.604
318	44.444	50.	3.	48.884
319	38.889	50.	3.	38.043
320	33.333	50.	3.	28.237
321	27.778	50.	3.	19.629
322	22.222	50.	3.	12.385
323	16.667	50.	3.	6.6727
324	11.111	50.	3.	2.6489
325	5.5556	50.	3.	0.43062
326	0.	50.	3.	0.
814	5.5556	8.3333	3.	0.88631
815	8.3333	5.5556	3.	1.844
816	2.7778	5.5556	3.	0.20936
817	5.5556	2.7778	3.	0.68021
818	5.5556	13.889	3.	0.95137
819	8.3333	11.111	3.	2.06
820	2.7778	11.111	3.	0.24004
821	5.5556	19.444	3.	0.9731
822	8.3333	16.667	3.	2.1442
823	2.7778	16.667	3.	0.24905
824	5.5556	25.	3.	0.97855
825	8.3333	22.222	3.	2.174
826	2.7778	22.222	3.	0.25157
827	5.5556	30.556	3.	0.9731
828	8.3333	27.778	3.	2.174
829	2.7778	27.778	3.	0.25157
830	5.5556	36.111	3.	0.95137
831	8.3333	33.333	3.	2.1442
832	2.7778	33.333	3.	0.24905
833	5.5556	41.667	3.	0.88631
834	8.3333	38.889	3.	2.06
835	2.7778	38.889	3.	0.24004
836	8.3333	44.444	3.	1.844
