節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
1009	13.889	2.	33.333	183.22
1010	11.111	2.	36.111	191.88
1011	19.444	2.	33.333	165.83
1012	16.667	2.	36.111	174.42
1013	25.	2.	33.333	148.63
1014	22.222	2.	36.111	157.1
1015	30.556	2.	33.333	131.69
1016	27.778	2.	36.111	140.
1017	36.111	2.	33.333	115.14
1018	33.333	2.	36.111	123.23
1019	41.667	2.	33.333	99.097
1020	38.889	2.	36.111	106.89
1021	47.222	2.	33.333	83.695
1022	44.444	2.	36.111	91.13
1023	52.778	2.	33.333	69.085
1024	50.	2.	36.111	76.087
1025	58.333	2.	33.333	55.423
1026	55.556	2.	36.111	61.917
1027	63.889	2.	33.333	42.871
1028	61.111	2.	36.111	48.783
1029	69.444	2.	33.333	31.596
1030	66.667	2.	36.111	36.85
1031	75.	2.	33.333	21.762
1032	72.222	2.	36.111	26.289
1033	80.556	2.	33.333	13.537
1034	77.778	2.	36.111	17.269
1035	86.111	2.	33.333	7.0913
1036	83.333	2.	36.111	9.9587
1037	91.667	2.	33.333	2.5918
1038	88.889	2.	36.111	4.5211
1039	94.444	2.	36.111	1.1335
1040	97.222	2.	33.333	0.28833
1041	8.3333	2.	38.889	200.55
1042	5.5556	2.	41.667	209.22
1043	2.7778	2.	38.889	218.11
1044	13.889	2.	38.889	183.03
1045	11.111	2.	41.667	191.67
1046	19.444	2.	38.889	165.62
1047	16.667	2.	41.667	174.18
1048	25.	2.	38.889	148.38
1049	22.222	2.	41.667	156.82
1050	30.556	2.	38.889	131.4
1051	27.778	2.	41.667	139.67
1052	36.111	2.	38.889	114.81
1053	33.333	2.	41.667	122.84
1054	41.667	2.	38.889	98.714
1055	38.889	2.	41.667	106.44
1056	47.222	2.	38.889	83.268
1057	44.444	2.	41.667	90.621
1058	52.778	2.	38.889	68.62
1059	50.	2.	41.667	75.522
1060	58.333	2.	38.889	54.931
1061	55.556	2.	41.667	61.307
1062	63.889	2.	38.889	42.37
1063	61.111	2.	41.667	48.142
1064	69.444	2.	38.889	31.108
1065	66.667	2.	41.667	36.204
1066	75.	2.	38.889	21.322
1067	72.222	2.	41.667	25.671
1068	80.556	2.	38.889	13.182
1069	77.778	2.	41.667	16.724
1070	86.111	2.	38.889	6.8572
1071	83.333	2.	41.667	9.5382
1072	91.667	2.	38.889	2.4936
1073	88.889	2.	41.667	4.2719
1074	94.444	2.	41.667	1.0616
1075	97.222	2.	38.889	0.2779
1076	8.3333	2.	44.444	200.32
1077	2.7778	2.	44.444	217.9
1078	5.5556	2.	47.222	208.99
1079	13.889	2.	44.444	182.77
1080	11.111	2.	47.222	191.4
1081	19.444	2.	44.444	165.31
1082	16.667	2.	47.222	173.86
1083	25.	2.	44.444	148.02
1084	22.222	2.	47.222	156.44
1085	30.556	2.	44.444	130.97
1086	27.778	2.	47.222	139.22
1087	36.111	2.	44.444	114.31
1088	33.333	2.	47.222	122.3
1089	41.667	2.	44.444	98.138
1090	38.889	2.	47.222	105.81
1091	47.222	2.	44.444	82.617
1092	44.444	2.	47.222	89.899
1093	52.778	2.	44.444	67.901
1094	50.	2.	47.222	74.711
1095	58.333	2.	44.444	54.159
1096	55.556	2.	47.222	60.415
1097	63.889	2.	44.444	41.566
1098	61.111	2.	47.222	47.188
1099	69.444	2.	44.444	30.305
1100	66.667	2.	47.222	35.217
1101	75.	2.	44.444	20.564
1102	72.222	2.	47.222	24.693
1103	80.556	2.	44.444	12.528
1104	77.778	2.	47.222	15.81
1105	86.111	2.	44.444	6.3753
1106	83.333	2.	47.222	8.7633
1107	91.667	2.	44.444	2.2465
1108	88.889	2.	47.222	3.727
1109	94.444	2.	47.222	0.83347
1110	97.222	2.	44.444	0.24609
1111	91.667	2.	0.	1.6289
1112	97.222	2.	0.	6.3729e-002
1113	94.444	1.	0.	0.54084
1114	86.111	2.	0.	5.4583
1115	88.889	1.	0.	3.2565
1116	80.556	2.	0.	11.433
1117	83.333	1.	0.	8.176
1118	75.	2.	0.	19.384
1119	77.778	1.	0.	15.165
1120	69.444	2.	0.	29.109
1121	72.222	1.	0.	24.029
1122	63.889	2.	0.	40.405
1123	66.667	1.	0.	34.567
1124	58.333	2.	0.	53.07
1125	61.111	1.	0.	46.573
1126	52.778	2.	0.	66.907
1127	55.556	1.	0.	59.849
1128	47.222	2.	0.	81.731
1129	50.	1.	0.	74.203
1130	41.667	2.	0.	97.366
1131	44.444	1.	0.	89.454
1132	36.111	2.	0.	113.65
1133	38.889	1.	0.	105.43
1134	30.556	2.	0.	130.42
1135	33.333	1.	0.	121.98
1136	25.	2.	0.	147.56
1137	27.778	1.	0.	138.95
